zone_id,zone_name,lat,lon,Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
3,OMR_Thoraipakkam,12.9610,80.2425,1:45:00 AM,16,Monday,25,5,0,22,52,low
3,OMR_Thoraipakkam,12.9610,80.2425,2:00:00 AM,16,Monday,22,3,1,34,60,low
3,OMR_Thoraipakkam,12.9610,80.2425,2:15:00 AM,16,Monday,10,1,1,26,38,low
3,OMR_Thoraipakkam,12.9610,80.2425,2:30:00 AM,16,Monday,22,7,1,48,78,normal
3,OMR_Thoraipakkam,12.9610,80.2425,2:45:00 AM,16,Monday,15,7,0,44,66,normal
3,OMR_Thoraipakkam,12.9610,80.2425,3:00:00 AM,16,Monday,18,5,1,32,56,low
3,OMR_Thoraipakkam,12.9610,80.2425,3:15:00 AM,16,Monday,22,2,1,33,58,low
3,OMR_Thoraipakkam,12.9610,80.2425,3:30:00 AM,16,Monday,11,4,1,29,45,low
3,OMR_Thoraipakkam,12.9610,80.2425,3:45:00 AM,16,Monday,21,5,1,33,60,low
3,OMR_Thoraipakkam,12.9610,80.2425,4:00:00 AM,16,Monday,22,0,1,34,57,low
3,OMR_Thoraipakkam,12.9610,80.2425,4:15:00 AM,16,Monday,78,5,7,22,112,normal
3,OMR_Thoraipakkam,12.9610,80.2425,4:30:00 AM,16,Monday,111,9,7,3,130,normal
3,OMR_Thoraipakkam,12.9610,80.2425,4:45:00 AM,16,Monday,111,5,6,2,124,normal
3,OMR_Thoraipakkam,12.9610,80.2425,5:00:00 AM,16,Monday,129,9,6,18,162,high
3,OMR_Thoraipakkam,12.9610,80.2425,5:15:00 AM,16,Monday,124,15,13,16,168,high
3,OMR_Thoraipakkam,12.9610,80.2425,5:30:00 AM,16,Monday,94,3,4,5,106,normal
3,OMR_Thoraipakkam,12.9610,80.2425,5:45:00 AM,16,Monday,109,10,1,20,140,high
3,OMR_Thoraipakkam,12.9610,80.2425,6:00:00 AM,16,Monday,161,16,46,6,229,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:15:00 AM,16,Monday,155,44,51,4,254,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:30:00 AM,16,Monday,144,43,50,3,240,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:45:00 AM,16,Monday,158,18,54,1,231,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:00:00 AM,16,Monday,129,26,46,0,201,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:15:00 AM,16,Monday,159,30,48,0,237,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:30:00 AM,16,Monday,121,18,36,2,177,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:45:00 AM,16,Monday,116,16,33,3,168,high
3,OMR_Thoraipakkam,12.9610,80.2425,8:00:00 AM,16,Monday,134,52,36,2,224,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:15:00 AM,16,Monday,137,18,44,0,199,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:30:00 AM,16,Monday,115,17,51,6,189,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:45:00 AM,16,Monday,177,31,32,0,240,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,9:00:00 AM,16,Monday,161,14,51,0,226,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,9:15:00 AM,16,Monday,91,17,29,28,165,high
3,OMR_Thoraipakkam,12.9610,80.2425,9:30:00 AM,16,Monday,89,15,42,22,168,high
3,OMR_Thoraipakkam,12.9610,80.2425,9:45:00 AM,16,Monday,42,7,46,29,124,normal
3,OMR_Thoraipakkam,12.9610,80.2425,10:00:00 AM,16,Monday,22,16,11,20,69,normal
3,OMR_Thoraipakkam,12.9610,80.2425,10:15:00 AM,16,Monday,18,13,31,22,84,normal
3,OMR_Thoraipakkam,12.9610,80.2425,10:30:00 AM,16,Monday,50,22,8,17,97,normal
3,OMR_Thoraipakkam,12.9610,80.2425,10:45:00 AM,16,Monday,11,8,6,19,44,low
3,OMR_Thoraipakkam,12.9610,80.2425,11:00:00 AM,16,Monday,61,7,18,31,117,normal
3,OMR_Thoraipakkam,12.9610,80.2425,11:15:00 AM,16,Monday,38,8,7,27,80,normal
3,OMR_Thoraipakkam,12.9610,80.2425,11:30:00 AM,16,Monday,65,10,11,26,112,normal
3,OMR_Thoraipakkam,12.9610,80.2425,11:45:00 AM,16,Monday,54,10,13,28,105,normal
3,OMR_Thoraipakkam,12.9610,80.2425,12:00:00 PM,16,Monday,85,9,19,26,139,high
3,OMR_Thoraipakkam,12.9610,80.2425,12:15:00 PM,16,Monday,74,8,8,37,127,normal
3,OMR_Thoraipakkam,12.9610,80.2425,12:30:00 PM,16,Monday,71,6,16,34,127,normal
3,OMR_Thoraipakkam,12.9610,80.2425,12:45:00 PM,16,Monday,48,7,3,41,99,normal
3,OMR_Thoraipakkam,12.9610,80.2425,1:00:00 PM,16,Monday,69,14,17,29,129,normal
3,OMR_Thoraipakkam,12.9610,80.2425,1:15:00 PM,16,Monday,79,39,7,24,149,high
3,OMR_Thoraipakkam,12.9610,80.2425,1:30:00 PM,16,Monday,26,23,10,6,65,normal
3,OMR_Thoraipakkam,12.9610,80.2425,1:45:00 PM,16,Monday,80,28,52,9,169,high
3,OMR_Thoraipakkam,12.9610,80.2425,2:00:00 PM,16,Monday,32,39,41,11,123,normal
3,OMR_Thoraipakkam,12.9610,80.2425,2:15:00 PM,16,Monday,26,14,16,7,63,normal
3,OMR_Thoraipakkam,12.9610,80.2425,2:30:00 PM,16,Monday,142,37,32,11,222,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,2:45:00 PM,16,Monday,145,14,8,7,174,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,3:00:00 PM,16,Monday,52,22,44,8,126,normal
3,OMR_Thoraipakkam,12.9610,80.2425,3:15:00 PM,16,Monday,79,21,44,12,156,high
3,OMR_Thoraipakkam,12.9610,80.2425,3:30:00 PM,16,Monday,80,19,8,15,122,normal
3,OMR_Thoraipakkam,12.9610,80.2425,3:45:00 PM,16,Monday,85,27,19,13,144,high
3,OMR_Thoraipakkam,12.9610,80.2425,4:00:00 PM,16,Monday,148,37,54,5,244,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,4:15:00 PM,16,Monday,181,12,43,7,243,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,4:30:00 PM,16,Monday,181,15,23,8,227,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,4:45:00 PM,16,Monday,132,42,32,11,217,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:00:00 PM,16,Monday,132,28,31,9,200,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:15:00 PM,16,Monday,128,20,30,9,187,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:30:00 PM,16,Monday,174,42,33,8,257,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:45:00 PM,16,Monday,123,48,54,10,235,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:00:00 PM,16,Monday,141,13,44,8,206,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:15:00 PM,16,Monday,119,55,38,6,218,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:30:00 PM,16,Monday,125,17,21,8,171,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:45:00 PM,16,Monday,119,34,25,39,217,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:00:00 PM,16,Monday,117,8,18,29,172,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:15:00 PM,16,Monday,120,14,10,11,155,high
3,OMR_Thoraipakkam,12.9610,80.2425,7:30:00 PM,16,Monday,116,23,23,31,193,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:45:00 PM,16,Monday,80,23,17,9,129,normal
3,OMR_Thoraipakkam,12.9610,80.2425,8:00:00 PM,16,Monday,78,22,23,43,166,high
3,OMR_Thoraipakkam,12.9610,80.2425,8:15:00 PM,16,Monday,96,10,14,36,156,high
3,OMR_Thoraipakkam,12.9610,80.2425,8:30:00 PM,16,Monday,125,11,20,39,195,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:45:00 PM,16,Monday,100,18,19,27,164,high
3,OMR_Thoraipakkam,12.9610,80.2425,9:00:00 PM,16,Monday,85,17,16,46,164,high
3,OMR_Thoraipakkam,12.9610,80.2425,9:15:00 PM,16,Monday,62,8,24,13,107,normal
3,OMR_Thoraipakkam,12.9610,80.2425,9:30:00 PM,16,Monday,67,22,13,11,113,normal
3,OMR_Thoraipakkam,12.9610,80.2425,9:45:00 PM,16,Monday,111,8,20,36,175,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,10:00:00 PM,16,Monday,20,6,1,43,70,normal
3,OMR_Thoraipakkam,12.9610,80.2425,10:15:00 PM,16,Monday,13,1,0,12,26,low
3,OMR_Thoraipakkam,12.9610,80.2425,10:30:00 PM,16,Monday,20,2,0,35,57,low
3,OMR_Thoraipakkam,12.9610,80.2425,10:45:00 PM,16,Monday,15,6,1,16,38,low
3,OMR_Thoraipakkam,12.9610,80.2425,11:00:00 PM,16,Monday,16,6,0,24,46,low
3,OMR_Thoraipakkam,12.9610,80.2425,11:15:00 PM,16,Monday,22,5,0,15,42,low
3,OMR_Thoraipakkam,12.9610,80.2425,11:30:00 PM,16,Monday,16,5,0,24,45,low
3,OMR_Thoraipakkam,12.9610,80.2425,11:45:00 PM,16,Monday,13,5,1,14,33,low
3,OMR_Thoraipakkam,12.9610,80.2425,12:00:00 AM,17,Tuesday,19,2,0,28,49,low
3,OMR_Thoraipakkam,12.9610,80.2425,12:15:00 AM,17,Tuesday,15,0,0,27,42,low
3,OMR_Thoraipakkam,12.9610,80.2425,12:30:00 AM,17,Tuesday,19,3,1,15,38,low
3,OMR_Thoraipakkam,12.9610,80.2425,12:45:00 AM,17,Tuesday,27,4,1,37,69,normal
3,OMR_Thoraipakkam,12.9610,80.2425,1:00:00 AM,17,Tuesday,21,2,0,32,55,low
3,OMR_Thoraipakkam,12.9610,80.2425,1:15:00 AM,17,Tuesday,23,5,1,30,59,low
3,OMR_Thoraipakkam,12.9610,80.2425,1:30:00 AM,17,Tuesday,22,3,1,34,60,low
3,OMR_Thoraipakkam,12.9610,80.2425,1:45:00 AM,17,Tuesday,18,3,0,23,44,low
3,OMR_Thoraipakkam,12.9610,80.2425,2:00:00 AM,17,Tuesday,15,6,0,20,41,low
3,OMR_Thoraipakkam,12.9610,80.2425,2:15:00 AM,17,Tuesday,15,6,1,24,46,low
3,OMR_Thoraipakkam,12.9610,80.2425,2:30:00 AM,17,Tuesday,12,2,0,29,43,low
3,OMR_Thoraipakkam,12.9610,80.2425,2:45:00 AM,17,Tuesday,26,4,1,29,60,low
3,OMR_Thoraipakkam,12.9610,80.2425,3:00:00 AM,17,Tuesday,15,0,0,19,34,low
3,OMR_Thoraipakkam,12.9610,80.2425,3:15:00 AM,17,Tuesday,16,4,1,33,54,low
3,OMR_Thoraipakkam,12.9610,80.2425,3:30:00 AM,17,Tuesday,25,2,0,25,52,low
3,OMR_Thoraipakkam,12.9610,80.2425,3:45:00 AM,17,Tuesday,26,2,1,25,54,low
3,OMR_Thoraipakkam,12.9610,80.2425,4:00:00 AM,17,Tuesday,21,0,0,42,63,normal
3,OMR_Thoraipakkam,12.9610,80.2425,4:15:00 AM,17,Tuesday,64,23,4,21,112,normal
3,OMR_Thoraipakkam,12.9610,80.2425,4:30:00 AM,17,Tuesday,68,18,3,16,105,normal
3,OMR_Thoraipakkam,12.9610,80.2425,4:45:00 AM,17,Tuesday,116,4,8,8,136,high
3,OMR_Thoraipakkam,12.9610,80.2425,5:00:00 AM,17,Tuesday,98,21,3,12,134,high
3,OMR_Thoraipakkam,12.9610,80.2425,5:15:00 AM,17,Tuesday,86,11,11,1,109,normal
3,OMR_Thoraipakkam,12.9610,80.2425,5:30:00 AM,17,Tuesday,107,4,10,25,146,high
3,OMR_Thoraipakkam,12.9610,80.2425,5:45:00 AM,17,Tuesday,151,8,13,17,189,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:00:00 AM,17,Tuesday,123,16,47,1,187,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:15:00 AM,17,Tuesday,117,41,52,5,215,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:30:00 AM,17,Tuesday,171,24,40,5,240,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:45:00 AM,17,Tuesday,186,48,43,3,280,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:00:00 AM,17,Tuesday,143,15,33,1,192,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:15:00 AM,17,Tuesday,133,41,35,7,216,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:30:00 AM,17,Tuesday,169,13,40,1,223,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:45:00 AM,17,Tuesday,178,39,40,1,258,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:00:00 AM,17,Tuesday,174,12,38,4,228,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:15:00 AM,17,Tuesday,148,33,56,3,240,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:30:00 AM,17,Tuesday,146,32,33,5,216,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:45:00 AM,17,Tuesday,130,38,34,3,205,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,9:00:00 AM,17,Tuesday,173,22,42,2,239,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,9:15:00 AM,17,Tuesday,78,20,25,16,139,high
3,OMR_Thoraipakkam,12.9610,80.2425,9:30:00 AM,17,Tuesday,56,31,7,30,124,normal
3,OMR_Thoraipakkam,12.9610,80.2425,9:45:00 AM,17,Tuesday,103,24,16,10,153,high
3,OMR_Thoraipakkam,12.9610,80.2425,10:00:00 AM,17,Tuesday,96,26,17,29,168,high
3,OMR_Thoraipakkam,12.9610,80.2425,10:15:00 AM,17,Tuesday,107,3,18,22,150,high
3,OMR_Thoraipakkam,12.9610,80.2425,10:30:00 AM,17,Tuesday,25,2,43,10,80,normal
3,OMR_Thoraipakkam,12.9610,80.2425,10:45:00 AM,17,Tuesday,23,6,7,27,63,normal
3,OMR_Thoraipakkam,12.9610,80.2425,11:00:00 AM,17,Tuesday,48,6,5,30,89,normal
3,OMR_Thoraipakkam,12.9610,80.2425,11:15:00 AM,17,Tuesday,42,6,16,27,91,normal
3,OMR_Thoraipakkam,12.9610,80.2425,11:30:00 AM,17,Tuesday,75,7,8,26,116,normal
3,OMR_Thoraipakkam,12.9610,80.2425,11:45:00 AM,17,Tuesday,23,7,3,26,59,low
3,OMR_Thoraipakkam,12.9610,80.2425,12:00:00 PM,17,Tuesday,68,7,4,31,110,normal
3,OMR_Thoraipakkam,12.9610,80.2425,12:15:00 PM,17,Tuesday,50,6,10,29,95,normal
3,OMR_Thoraipakkam,12.9610,80.2425,12:30:00 PM,17,Tuesday,65,9,17,25,116,normal
3,OMR_Thoraipakkam,12.9610,80.2425,12:45:00 PM,17,Tuesday,47,10,13,30,100,normal
3,OMR_Thoraipakkam,12.9610,80.2425,1:00:00 PM,17,Tuesday,31,7,4,28,70,normal
3,OMR_Thoraipakkam,12.9610,80.2425,1:15:00 PM,17,Tuesday,8,20,13,17,58,low
3,OMR_Thoraipakkam,12.9610,80.2425,1:30:00 PM,17,Tuesday,8,15,24,11,58,low
3,OMR_Thoraipakkam,12.9610,80.2425,1:45:00 PM,17,Tuesday,49,28,42,25,144,high
3,OMR_Thoraipakkam,12.9610,80.2425,2:00:00 PM,17,Tuesday,100,16,39,7,162,high
3,OMR_Thoraipakkam,12.9610,80.2425,2:15:00 PM,17,Tuesday,16,32,32,9,89,normal
3,OMR_Thoraipakkam,12.9610,80.2425,2:30:00 PM,17,Tuesday,41,27,43,12,123,normal
3,OMR_Thoraipakkam,12.9610,80.2425,2:45:00 PM,17,Tuesday,57,19,40,8,124,normal
3,OMR_Thoraipakkam,12.9610,80.2425,3:00:00 PM,17,Tuesday,148,23,25,21,217,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,3:15:00 PM,17,Tuesday,140,12,48,14,214,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,3:30:00 PM,17,Tuesday,130,29,33,12,204,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,3:45:00 PM,17,Tuesday,104,23,40,9,176,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,4:00:00 PM,17,Tuesday,155,48,34,12,249,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,4:15:00 PM,17,Tuesday,128,32,46,12,218,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,4:30:00 PM,17,Tuesday,128,31,32,13,204,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,4:45:00 PM,17,Tuesday,168,18,30,8,224,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:00:00 PM,17,Tuesday,203,34,30,6,273,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:15:00 PM,17,Tuesday,115,29,38,8,190,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:30:00 PM,17,Tuesday,133,15,24,8,180,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:45:00 PM,17,Tuesday,163,38,39,7,247,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:00:00 PM,17,Tuesday,150,43,40,13,246,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:15:00 PM,17,Tuesday,146,45,59,12,262,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:30:00 PM,17,Tuesday,156,35,38,12,241,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:45:00 PM,17,Tuesday,111,13,24,38,186,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:00:00 PM,17,Tuesday,104,13,17,18,152,high
3,OMR_Thoraipakkam,12.9610,80.2425,7:15:00 PM,17,Tuesday,67,14,15,25,121,normal
3,OMR_Thoraipakkam,12.9610,80.2425,7:30:00 PM,17,Tuesday,88,29,13,11,141,high
3,OMR_Thoraipakkam,12.9610,80.2425,7:45:00 PM,17,Tuesday,88,8,14,36,146,high
3,OMR_Thoraipakkam,12.9610,80.2425,8:00:00 PM,17,Tuesday,79,24,15,20,138,high
3,OMR_Thoraipakkam,12.9610,80.2425,8:15:00 PM,17,Tuesday,117,6,15,17,155,high
3,OMR_Thoraipakkam,12.9610,80.2425,8:30:00 PM,17,Tuesday,53,15,19,27,114,normal
3,OMR_Thoraipakkam,12.9610,80.2425,8:45:00 PM,17,Tuesday,90,7,16,10,123,normal
3,OMR_Thoraipakkam,12.9610,80.2425,9:00:00 PM,17,Tuesday,98,18,17,31,164,high
3,OMR_Thoraipakkam,12.9610,80.2425,9:15:00 PM,17,Tuesday,97,18,17,10,142,high
3,OMR_Thoraipakkam,12.9610,80.2425,9:30:00 PM,17,Tuesday,113,14,15,12,154,high
3,OMR_Thoraipakkam,12.9610,80.2425,9:45:00 PM,17,Tuesday,69,12,14,28,123,normal
3,OMR_Thoraipakkam,12.9610,80.2425,10:00:00 PM,17,Tuesday,15,1,1,26,43,low
3,OMR_Thoraipakkam,12.9610,80.2425,10:15:00 PM,17,Tuesday,19,3,0,38,60,low
3,OMR_Thoraipakkam,12.9610,80.2425,10:30:00 PM,17,Tuesday,14,1,1,32,48,low
3,OMR_Thoraipakkam,12.9610,80.2425,10:45:00 PM,17,Tuesday,24,0,1,23,48,low
3,OMR_Thoraipakkam,12.9610,80.2425,11:00:00 PM,17,Tuesday,18,5,0,37,60,low
3,OMR_Thoraipakkam,12.9610,80.2425,11:15:00 PM,17,Tuesday,18,1,0,33,52,low
3,OMR_Thoraipakkam,12.9610,80.2425,11:30:00 PM,17,Tuesday,15,0,1,37,53,low
3,OMR_Thoraipakkam,12.9610,80.2425,11:45:00 PM,17,Tuesday,22,1,1,47,71,normal
3,OMR_Thoraipakkam,12.9610,80.2425,12:00:00 AM,18,Wednesday,12,4,0,40,56,low
3,OMR_Thoraipakkam,12.9610,80.2425,12:15:00 AM,18,Wednesday,16,1,0,43,60,low
3,OMR_Thoraipakkam,12.9610,80.2425,12:30:00 AM,18,Wednesday,26,7,0,11,44,low
3,OMR_Thoraipakkam,12.9610,80.2425,12:45:00 AM,18,Wednesday,16,5,1,30,52,low
3,OMR_Thoraipakkam,12.9610,80.2425,1:00:00 AM,18,Wednesday,21,6,0,24,51,low
3,OMR_Thoraipakkam,12.9610,80.2425,1:15:00 AM,18,Wednesday,21,3,0,35,59,low
3,OMR_Thoraipakkam,12.9610,80.2425,1:30:00 AM,18,Wednesday,12,0,1,55,68,normal
3,OMR_Thoraipakkam,12.9610,80.2425,1:45:00 AM,18,Wednesday,17,3,0,46,66,normal
3,OMR_Thoraipakkam,12.9610,80.2425,2:00:00 AM,18,Wednesday,20,0,1,47,68,normal
3,OMR_Thoraipakkam,12.9610,80.2425,2:15:00 AM,18,Wednesday,16,3,0,42,61,normal
3,OMR_Thoraipakkam,12.9610,80.2425,2:30:00 AM,18,Wednesday,10,0,1,25,36,low
3,OMR_Thoraipakkam,12.9610,80.2425,2:45:00 AM,18,Wednesday,13,0,1,42,56,low
3,OMR_Thoraipakkam,12.9610,80.2425,3:00:00 AM,18,Wednesday,20,1,1,47,69,normal
3,OMR_Thoraipakkam,12.9610,80.2425,3:15:00 AM,18,Wednesday,15,6,0,22,43,low
3,OMR_Thoraipakkam,12.9610,80.2425,3:30:00 AM,18,Wednesday,22,3,1,49,75,normal
3,OMR_Thoraipakkam,12.9610,80.2425,3:45:00 AM,18,Wednesday,26,0,0,24,50,low
3,OMR_Thoraipakkam,12.9610,80.2425,4:00:00 AM,18,Wednesday,20,6,1,35,62,normal
3,OMR_Thoraipakkam,12.9610,80.2425,4:15:00 AM,18,Wednesday,135,14,8,4,161,high
3,OMR_Thoraipakkam,12.9610,80.2425,4:30:00 AM,18,Wednesday,84,37,1,15,137,high
3,OMR_Thoraipakkam,12.9610,80.2425,4:45:00 AM,18,Wednesday,135,33,13,0,181,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:00:00 AM,18,Wednesday,105,5,8,25,143,high
3,OMR_Thoraipakkam,12.9610,80.2425,5:15:00 AM,18,Wednesday,132,23,8,6,169,high
3,OMR_Thoraipakkam,12.9610,80.2425,5:30:00 AM,18,Wednesday,108,25,2,11,146,high
3,OMR_Thoraipakkam,12.9610,80.2425,5:45:00 AM,18,Wednesday,53,4,8,13,78,normal
3,OMR_Thoraipakkam,12.9610,80.2425,6:00:00 AM,18,Wednesday,134,13,60,5,212,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:15:00 AM,18,Wednesday,174,40,46,0,260,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:30:00 AM,18,Wednesday,157,36,43,0,236,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,6:45:00 AM,18,Wednesday,126,27,30,3,186,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:00:00 AM,18,Wednesday,158,16,29,6,209,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:15:00 AM,18,Wednesday,129,26,38,1,194,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:30:00 AM,18,Wednesday,171,31,62,4,268,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,7:45:00 AM,18,Wednesday,196,26,42,1,265,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:00:00 AM,18,Wednesday,192,54,42,1,289,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:15:00 AM,18,Wednesday,174,28,37,0,239,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:30:00 AM,18,Wednesday,112,17,39,4,172,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,8:45:00 AM,18,Wednesday,151,20,33,5,209,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,9:00:00 AM,18,Wednesday,151,28,48,4,231,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,9:15:00 AM,18,Wednesday,85,19,23,6,133,high
3,OMR_Thoraipakkam,12.9610,80.2425,9:30:00 AM,18,Wednesday,65,30,18,27,140,high
3,OMR_Thoraipakkam,12.9610,80.2425,9:45:00 AM,18,Wednesday,68,21,28,20,137,high
3,OMR_Thoraipakkam,12.9610,80.2425,10:00:00 AM,18,Wednesday,74,4,23,22,123,normal
3,OMR_Thoraipakkam,12.9610,80.2425,10:15:00 AM,18,Wednesday,56,13,35,29,133,high
3,OMR_Thoraipakkam,12.9610,80.2425,10:30:00 AM,18,Wednesday,49,4,41,19,113,normal
3,OMR_Thoraipakkam,12.9610,80.2425,10:45:00 AM,18,Wednesday,30,4,38,21,93,normal
3,OMR_Thoraipakkam,12.9610,80.2425,11:00:00 AM,18,Wednesday,51,8,8,40,107,normal
3,OMR_Thoraipakkam,12.9610,80.2425,11:15:00 AM,18,Wednesday,25,7,16,28,76,normal
3,OMR_Thoraipakkam,12.9610,80.2425,11:30:00 AM,18,Wednesday,25,13,7,36,81,normal
3,OMR_Thoraipakkam,12.9610,80.2425,11:45:00 AM,18,Wednesday,61,10,12,29,112,normal
3,OMR_Thoraipakkam,12.9610,80.2425,12:00:00 PM,18,Wednesday,43,6,15,21,85,normal
3,OMR_Thoraipakkam,12.9610,80.2425,12:15:00 PM,18,Wednesday,75,7,16,24,122,normal
3,OMR_Thoraipakkam,12.9610,80.2425,12:30:00 PM,18,Wednesday,25,11,11,24,71,normal
3,OMR_Thoraipakkam,12.9610,80.2425,12:45:00 PM,18,Wednesday,55,5,11,30,101,normal
3,OMR_Thoraipakkam,12.9610,80.2425,1:00:00 PM,18,Wednesday,66,6,14,28,114,normal
3,OMR_Thoraipakkam,12.9610,80.2425,1:15:00 PM,18,Wednesday,37,19,37,21,114,normal
3,OMR_Thoraipakkam,12.9610,80.2425,1:30:00 PM,18,Wednesday,118,30,41,18,207,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,1:45:00 PM,18,Wednesday,125,35,28,21,209,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,2:00:00 PM,18,Wednesday,132,27,38,6,203,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,2:15:00 PM,18,Wednesday,29,34,33,16,112,normal
3,OMR_Thoraipakkam,12.9610,80.2425,2:30:00 PM,18,Wednesday,125,22,33,6,186,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,2:45:00 PM,18,Wednesday,77,31,45,10,163,high
3,OMR_Thoraipakkam,12.9610,80.2425,3:00:00 PM,18,Wednesday,15,19,11,18,63,normal
3,OMR_Thoraipakkam,12.9610,80.2425,3:15:00 PM,18,Wednesday,108,35,29,10,182,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,3:30:00 PM,18,Wednesday,129,26,17,24,196,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,3:45:00 PM,18,Wednesday,50,17,33,7,107,normal
3,OMR_Thoraipakkam,12.9610,80.2425,4:00:00 PM,18,Wednesday,142,18,54,7,221,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,4:15:00 PM,18,Wednesday,161,51,35,9,256,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,4:30:00 PM,18,Wednesday,160,41,37,14,252,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,4:45:00 PM,18,Wednesday,152,39,52,10,253,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:00:00 PM,18,Wednesday,135,18,47,6,206,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:15:00 PM,18,Wednesday,113,39,37,9,198,heavy
3,OMR_Thoraipakkam,12.9610,80.2425,5:30:00 PM,18,Wednesday,185,53,24,10,272,heavy
